countyFIPS	deaths	type	days_since_first_death
40123	2.0004054925096684	forecasted	28
40123	2.0004054925096684	forecasted	29
40123	2.0026559806987	forecasted	30
40123	2.0049739320810316	forecasted	31
40123	2.0363356839674998	forecasted	32
40123	2.036561538609564	forecasted	33
40123	2.0387989389491645	forecasted	34
40123	2.040322850529878	forecasted	35
40123	2.041251598906528	forecasted	36
40123	2.044195675835118	forecasted	37
40125	4.053222819197801	forecasted	36
40125	4.086156289317794	forecasted	37
40125	4.145772754512542	forecasted	38
40125	4.203129800412222	forecasted	39
40125	4.217335641131924	forecasted	40
40125	4.227152305544012	forecasted	41
40125	4.242944781659843	forecasted	42
40125	4.263190054301487	forecasted	43
40125	4.345552544581809	forecasted	44
40125	4.398337632915366	forecasted	45
40131	5.081741980315492	forecasted	28
40131	5.160921586861958	forecasted	29
40131	5.271315979939688	forecasted	30
40131	5.385204722175323	forecasted	31
40131	5.424562335182557	forecasted	32
40131	5.493399033010544	forecasted	33
40131	5.506076533812453	forecasted	34
40131	5.564227069955599	forecasted	35
40131	5.662761156122318	forecasted	36
40131	5.786646984259198	forecasted	37
40133	2.0026810766394925	forecasted	37
40133	2.0154566464736634	forecasted	38
40133	2.026491006981243	forecasted	39
40133	2.0893650774157178	forecasted	40
40133	2.1100463351751446	forecasted	41
40133	2.123048909039823	forecasted	42
40133	2.1628977220905314	forecasted	43
40133	2.175269069142292	forecasted	44
40133	2.213042224370545	forecasted	45
40133	2.218282380917951	forecasted	46
40135	3.0205904409575393	forecasted	45
40135	3.026654227631748	forecasted	46
40135	3.029132687703523	forecasted	47
40135	3.0744599180697776	forecasted	48
40135	3.0980901742126488	forecasted	49
40135	3.1515701417415407	forecasted	50
40135	3.180583622527746	forecasted	51
40135	3.2087597115589723	forecasted	52
40135	3.4487810927527276	forecasted	53
40135	3.5038814565657157	forecasted	54
40137	1.0013919382242324	forecasted	40
40137	1.0015838689534493	forecasted	41
40137	1.0126567450795219	forecasted	42
40137	1.024615846959056	forecasted	43
40137	1.0281143017749304	forecasted	44
40137	1.0313900876527575	forecasted	45
40137	1.0314614316746034	forecasted	46
40137	1.031612539800408	forecasted	47
40137	1.0334396154408005	forecasted	48
40137	1.042360167246192	forecasted	49
40139	4.410894680323387	forecasted	27
40139	4.888096002985178	forecasted	28
40139	5.350182460548908	forecasted	29
40139	5.77078863116943	forecasted	30
40139	6.0098693881787355	forecasted	31
40139	6.290840298661698	forecasted	32
40139	6.85337068436451	forecasted	33
40139	7.278642881676969	forecasted	34
40139	7.6906699442282065	forecasted	35
40139	8.3477823029101	forecasted	36
40143	36.69794993927171	forecasted	55
40143	37.273773626646324	forecasted	56
40143	38.19038963706101	forecasted	57
40143	38.56587777801931	forecasted	58
40143	39.002209902052364	forecasted	59
40143	39.44438618953967	forecasted	60
40143	39.81636812984384	forecasted	61
40143	40.853732645687266	forecasted	62
40143	41.6442506771739	forecasted	63
40143	42.7369460768697	forecasted	64
40145	17.43335942276253	forecasted	45
40145	17.6983765324118	forecasted	46
40145	18.232749685681384	forecasted	47
40145	18.5583839526894	forecasted	48
40145	18.817905876188174	forecasted	49
40145	19.193459518768996	forecasted	50
40145	19.442331333335762	forecasted	51
40145	19.69181594363917	forecasted	52
40145	19.963105560748403	forecasted	53
40145	20.322260528943914	forecasted	54
40147	29.528143003014932	forecasted	38
40147	30.048592860724217	forecasted	39
40147	30.819246764714993	forecasted	40
40147	31.278173734057397	forecasted	41
40147	31.74984763596118	forecasted	42
40147	32.05637257151787	forecasted	43
40147	32.54820155069064	forecasted	44
40147	33.0574017248922	forecasted	45
40147	33.310805575694985	forecasted	46
40147	33.89918208337688	forecasted	47
41003	5.141410007788361	forecasted	42
41003	5.23386445120186	forecasted	43
41003	5.352562220207808	forecasted	44
41003	5.4591094485029075	forecasted	45
41003	5.551323265952965	forecasted	46
41003	5.701953735178104	forecasted	47
41003	5.877494818197192	forecasted	48
41003	6.189981281086554	forecasted	49
41003	6.343664223377893	forecasted	50
41003	6.642361651620416	forecasted	51
41005	9.137899723187132	forecasted	48
41005	9.32305474792729	forecasted	49
41005	9.680923028326117	forecasted	50
41005	9.868795528419673	forecasted	51
41005	10.075909577887646	forecasted	52
41005	10.19486440483602	forecasted	53
41005	10.333071245760502	forecasted	54
41005	10.595704086084309	forecasted	55
41005	10.868246582267577	forecasted	56
41005	11.202650307242385	forecasted	57
41033	1.083514018641348	forecasted	31
41033	1.1069250657606782	forecasted	32
41033	1.1656588551617424	forecasted	33
41033	1.1925070166167973	forecasted	34
41033	1.2274978486567547	forecasted	35
41033	1.230753877712679	forecasted	36
41033	1.2327204186580465	forecasted	37
41033	1.2334901505154003	forecasted	38
41033	1.2346979467325823	forecasted	39
41033	1.2443058755586818	forecasted	40
41039	2.0159878128622344	forecasted	55
41039	2.0698573841610735	forecasted	56
41039	2.109478324502666	forecasted	57
41039	2.162190889771552	forecasted	58
41039	2.241958005744957	forecasted	59
41039	2.2833008008108058	forecasted	60
41039	2.3337950305926856	forecasted	61
41039	2.39046463972516	forecasted	62
41039	2.5305188755530668	forecasted	63
41039	2.557519063451311	forecasted	64
41043	8.076675535846459	forecasted	50
41043	8.163068030196277	forecasted	51
41043	8.443872544866618	forecasted	52
41043	8.633295844535118	forecasted	53
41043	8.790323815603875	forecasted	54
41043	8.905864180329743	forecasted	55
41043	9.020071793586679	forecasted	56
41043	9.117201950789537	forecasted	57
41043	9.213484636716855	forecasted	58
41043	9.39087370071595	forecasted	59
41047	23.337489746384044	forecasted	52
41047	23.841272943030503	forecasted	53
41047	24.883148720793486	forecasted	54
41047	25.651048340906826	forecasted	55
41047	26.482431756272803	forecasted	56
41047	26.883169301629977	forecasted	57
41047	27.316891005760354	forecasted	58
41047	28.06034495608209	forecasted	59
41047	28.94789461099809	forecasted	60
41047	30.08525646262213	forecasted	61
41051	54.07123401496973	forecasted	59
41051	55.62681958442093	forecasted	60
41051	57.55673633086646	forecasted	61
41051	59.28154796035526	forecasted	62
41051	60.379832081210424	forecasted	63
41051	61.285234647460044	forecasted	64
41051	62.16686540228327	forecasted	65
41051	63.05362670079195	forecasted	66
41051	64.71801036478809	forecasted	67
41051	66.58124395159017	forecasted	68
41053	6.191888488911799	forecasted	39
41053	6.345149466306051	forecasted	40
41053	6.546910318843795	forecasted	41
41053	6.692501784925213	forecasted	42
41053	6.85325602476129	forecasted	43
41053	6.975093540445905	forecasted	44
41053	7.183019989149022	forecasted	45
41053	7.370726750586639	forecasted	46
41053	7.6089597659483434	forecasted	47
41053	7.935586148510566	forecasted	48
41059	2.1094827556004323	forecasted	10
41059	2.2612833663646987	forecasted	11
41059	2.434577057638558	forecasted	12
41059	2.6065477259483076	forecasted	13
41059	2.84488302076634	forecasted	14
41059	2.9925265172324518	forecasted	15
41059	3.227081863037979	forecasted	16
41059	3.488244503298625	forecasted	17
41059	3.6494877209699137	forecasted	18
41059	3.885036831753082	forecasted	19
41065	1.0121297476014268	forecasted	16
41065	1.018816642509528	forecasted	17
41065	1.0219782633421275	forecasted	18
41065	1.0427323634816554	forecasted	19
41065	1.0467384046367672	forecasted	20
41065	1.0494178010207778	forecasted	21
41065	1.0504983113618773	forecasted	22
41065	1.0586887552228563	forecasted	23
41065	1.0758609323870085	forecasted	24
41065	1.0866454717737564	forecasted	25
41067	13.352217245482267	forecasted	55
41067	13.797496660620862	forecasted	56
41067	14.240501013223668	forecasted	57
41067	14.459845699988684	forecasted	58
41067	14.652358539210294	forecasted	59
41067	14.91219731108799	forecasted	60
41067	15.24742409876605	forecasted	61
41067	15.541058884679021	forecasted	62
41067	15.827201588987247	forecasted	63
41067	16.062536002309272	forecasted	64
41071	7.156333615915651	forecasted	45
41071	7.241049088137183	forecasted	46
41071	7.479365361934509	forecasted	47
41071	7.694393159915988	forecasted	48
41071	7.9348915301609075	forecasted	49
41071	8.234901737871805	forecasted	50
41071	8.390303861407373	forecasted	51
41071	8.93553134463694	forecasted	52
41071	9.155287979578915	forecasted	53
41071	9.767047267989579	forecasted	54
42001	5.1916655390256	forecasted	33
42001	5.420913367965618	forecasted	34
42001	5.561088259714093	forecasted	35
42001	5.675250761777409	forecasted	36
42001	5.72450846584397	forecasted	37
42001	5.74713014949258	forecasted	38
42001	5.823793347066834	forecasted	39
42001	5.885868466938652	forecasted	40
42001	5.923628872632109	forecasted	41
42001	5.998336351900656	forecasted	42
42003	126.92680520532676	forecasted	52
42003	129.3622544498757	forecasted	53
42003	133.27358890723863	forecasted	54
42003	135.247645455953	forecasted	55
42003	137.16323707205618	forecasted	56
42003	139.2443867756928	forecasted	57
42003	140.86244057990717	forecasted	58
42003	143.8876127841632	forecasted	59
42003	146.42136721743913	forecasted	60
42003	150.29639306103968	forecasted	61
42005	5.1344412950043505	forecasted	31
42005	5.269832422666653	forecasted	32
42005	5.436065560268615	forecasted	33
42005	5.554225484222028	forecasted	34
42005	5.710666253057653	forecasted	35
42005	5.90375310151925	forecasted	36
42005	6.181755307711854	forecasted	37
42005	6.504414953688585	forecasted	38
42005	6.753045243430693	forecasted	39
42005	6.917121671307983	forecasted	40
42007	79.27035682877143	forecasted	42
42007	80.1562288610177	forecasted	43
42007	82.2163670435834	forecasted	44
42007	83.3402209524876	forecasted	45
42007	83.98678744024531	forecasted	46
42007	84.7582796596341	forecasted	47
42007	85.46606166543744	forecasted	48
42007	86.51049824391214	forecasted	49
42007	87.71534405176939	forecasted	50
42007	89.44067834642235	forecasted	51
42009	1.0281193023004938	forecasted	31
42009	1.0650695623102617	forecasted	32
42009	1.1019029075673004	forecasted	33
42009	1.1190874772905923	forecasted	34
42009	1.158531563603836	forecasted	35
42009	1.165069817690196	forecasted	36
42009	1.1710247845483606	forecasted	37
42009	1.2042639516579445	forecasted	38
42009	1.2419342269981368	forecasted	39
42009	1.2823099708585577	forecasted	40
42011	174.20487505657013	forecasted	40
42011	180.05365277795244	forecasted	41
42011	187.26064136187952	forecasted	42
42011	193.31351672003748	forecasted	43
42011	197.19035474849605	forecasted	44
42011	201.80603369140258	forecasted	45
42011	204.50288248373647	forecasted	46
42011	207.7257398413852	forecasted	47
42011	212.45214702860565	forecasted	48
42011	218.7036917852659	forecasted	49
42015	2.036296925598631	forecasted	23
42015	2.0804792449110554	forecasted	24
42015	2.1170904345637886	forecasted	25
42015	2.146176679498807	forecasted	26
42015	2.177221855728523	forecasted	27
42015	2.1963137629874963	forecasted	28
42015	2.2042463814989945	forecasted	29
42015	2.274350694005542	forecasted	30
42015	2.4075773464705303	forecasted	31
42015	2.489070434994364	forecasted	32
42017	358.38180964122716	forecasted	44
42017	370.4889242298662	forecasted	45
42017	388.09466049940465	forecasted	46
42017	403.95376850093726	forecasted	47
42017	413.63621829920976	forecasted	48
42017	420.79219574673203	forecasted	49
42017	426.5235760135196	forecasted	50
42017	438.06126073582436	forecasted	51
42017	451.4477853838285	forecasted	52
42017	467.47124663516723	forecasted	53
42019	6.1868870053509895	forecasted	47
42019	6.276295674916012	forecasted	48
42019	6.354184701048791	forecasted	49
42019	6.380443577200239	forecasted	50
42019	6.401823480529619	forecasted	51
42019	6.425574928691754	forecasted	52
42019	6.453377571599564	forecasted	53
42019	6.621374336517242	forecasted	54
42019	6.747340599719545	forecasted	55
42019	6.9222136415420445	forecasted	56
42021	1.050240033987519	forecasted	35
42021	1.0972174863241215	forecasted	36
42021	1.1949132748033855	forecasted	37
42021	1.2758683757302305	forecasted	38
42021	1.329036045311112	forecasted	39
42021	1.4435222447457607	forecasted	40
42021	1.492427930299277	forecasted	41
42021	1.5776860090359235	forecasted	42
42021	1.6869882064286452	forecasted	43
42021	1.9045530688294319	forecasted	44
42025	17.40118177474686	forecasted	42
42025	17.797387045347318	forecasted	43
42025	18.382007542086026	forecasted	44
42025	18.89022104152859	forecasted	45
42025	19.232754478574027	forecasted	46
42025	19.713139267407346	forecasted	47
42025	20.145479118955567	forecasted	48
42025	20.624309938072923	forecasted	49
42025	21.12745212860232	forecasted	50
42025	21.947841283790478	forecasted	51
42027	2.321238994989306	forecasted	25
42027	2.5939898597836146	forecasted	26
42027	2.988184334708027	forecasted	27
42027	3.293278210464769	forecasted	28
42027	3.5345744525735148	forecasted	29
42027	3.7191440222435013	forecasted	30
42027	3.95356603653979	forecasted	31
42027	4.205794368645619	forecasted	32
42027	4.372395185917556	forecasted	33
42027	4.5503508878395476	forecasted	34
42029	191.54519472223703	forecasted	42
42029	196.76795491927126	forecasted	43
42029	206.1419837901278	forecasted	44
42029	214.55306919095557	forecasted	45
42029	220.3231833627567	forecasted	46
42029	225.90312767107045	forecasted	47
42029	229.15869515090134	forecasted	48
42029	233.980551177779	forecasted	49
42029	241.14074854993444	forecasted	50
42029	249.40261935932546	forecasted	51
42031	1.0187040328033512	forecasted	24
42031	1.0314703513095838	forecasted	25
42031	1.0335199600779346	forecasted	26
42031	1.0355963132199846	forecasted	27
42031	1.0370611043270843	forecasted	28
42031	1.041956383764358	forecasted	29
42031	1.0441077101025718	forecasted	30
42031	1.0560648858117934	forecasted	31
42031	1.060915197719892	forecasted	32
42031	1.0640682550684954	forecasted	33
42041	33.57300625734384	forecasted	45
42041	34.85299406589864	forecasted	46
42041	36.491644630777884	forecasted	47
42041	38.27340375117093	forecasted	48
42041	39.46371991954589	forecasted	49
42041	40.006425322151834	forecasted	50
42041	40.52157241302779	forecasted	51
42041	41.51073764801501	forecasted	52
42041	42.682840506460444	forecasted	53
42041	44.390788516547445	forecasted	54
42045	410.89151851474577	forecasted	47
42045	430.52713249002835	forecasted	48
42045	458.1416909098306	forecasted	49
42045	480.43481367058854	forecasted	50
42045	495.1840307853556	forecasted	51
42045	504.6074452867976	forecasted	52
42045	511.47182786959854	forecasted	53
42045	525.6924408413731	forecasted	54
42045	543.480242588606	forecasted	55
42045	566.7324342688318	forecasted	56
42047	1.2475872567623147	forecasted	5
42047	1.5667474744321885	forecasted	6
42047	1.6872626120660716	forecasted	7
42047	1.7784976149755036	forecasted	8
42047	1.868911994236317	forecasted	9
42047	1.9074175812944225	forecasted	10
42047	1.9479720121146387	forecasted	11
42047	2.0014451348966125	forecasted	12
42047	2.101799565403324	forecasted	13
42047	2.344652395058757	forecasted	14
42049	2.113036761708088	forecasted	14
42049	2.22753647595455	forecasted	15
42049	2.4071930552429732	forecasted	16
42049	2.572584632774781	forecasted	17
42049	2.6370076509339127	forecasted	18
42049	2.7561139611211525	forecasted	19
42049	2.813474457997171	forecasted	20
42049	2.8982176291066226	forecasted	21
42049	3.081806124251975	forecasted	22
42049	3.318502198490134	forecasted	23
42051	4.019818673560897	forecasted	41
42051	4.048235858636635	forecasted	42
42051	4.086683398599624	forecasted	43
42051	4.106403754772496	forecasted	44
42051	4.128733834397967	forecasted	45
42051	4.165638345054923	forecasted	46
42051	4.186075868088283	forecasted	47
42051	4.238172372557376	forecasted	48
42051	4.307971807157552	forecasted	49
42051	4.374832801203718	forecasted	50
42055	12.46161297103706	forecasted	19
42055	13.33835482801931	forecasted	20
42055	14.27969697931168	forecasted	21
42055	14.906308472397162	forecasted	22
42055	15.648640685739323	forecasted	23
42055	16.193299720095663	forecasted	24
42055	16.597224739192686	forecasted	25
42055	17.21445695963191	forecasted	26
42055	17.89822569110002	forecasted	27
42055	18.990445113850228	forecasted	28
42059	1.024116510371532	forecasted	9
42059	1.0513872294283066	forecasted	10
42059	1.0885888768795602	forecasted	11
42059	1.1248419472312725	forecasted	12
42059	1.1584844694554737	forecasted	13
42059	1.181660689493612	forecasted	14
42059	1.215558169873861	forecasted	15
42059	1.3038735253322833	forecasted	16
42059	1.3948780150488624	forecasted	17
42059	1.4256185797451613	forecasted	18
42063	5.091747707219512	forecasted	27
42063	5.155366490717896	forecasted	28
42063	5.2175340080541215	forecasted	29
42063	5.23086442659392	forecasted	30
42063	5.252160364982915	forecasted	31
42063	5.291608326586903	forecasted	32
42063	5.302042933663632	forecasted	33
42063	5.364011312910895	forecasted	34
42063	5.40464944798771	forecasted	35
42063	5.453526719215111	forecasted	36
42067	1.1241830526343648	forecasted	13
42067	1.221593128707394	forecasted	14
42067	1.3086825018229304	forecasted	15
42067	1.4073903019520597	forecasted	16
42067	1.4924948586875533	forecasted	17
42067	1.5501831641108654	forecasted	18
42067	1.5971442643458151	forecasted	19
42067	1.6569317971733288	forecasted	20
42067	1.7595634447008441	forecasted	21
42067	1.9126315497576627	forecasted	22
42069	119.32535799965818	forecasted	50
42069	121.71214224653272	forecasted	51
42069	126.200865503666	forecasted	52
42069	129.06652075043468	forecasted	53
42069	131.10247839203657	forecasted	54
42069	134.16942085475577	forecasted	55
42069	135.9571311245162	forecasted	56
42069	137.72902693261827	forecasted	57
42069	140.23608343701835	forecasted	58
42069	143.84029560054884	forecasted	59
42071	171.44957188663983	forecasted	45
42071	175.7866573097229	forecasted	46
42071	184.552684903425	forecasted	47
42071	190.80429408094585	forecasted	48
42071	194.17389627264208	forecasted	49
42071	196.7537254677229	forecasted	50
42071	198.9923228123673	forecasted	51
42071	201.9268514079734	forecasted	52
42071	206.21876197229233	forecasted	53
42071	211.96727836543346	forecasted	54
42073	7.112055957287389	forecasted	44
42073	7.245070014315781	forecasted	45
42073	7.309054534791562	forecasted	46
42073	7.374721774415631	forecasted	47
42073	7.400978614768361	forecasted	48
42073	7.521476120771789	forecasted	49
42073	7.613260465352623	forecasted	50
42073	7.768010510633452	forecasted	51
42073	7.912474155084572	forecasted	52
42073	8.0305731194096	forecasted	53
42075	16.685916774792137	forecasted	32
42075	17.51160015487667	forecasted	33
42075	18.252290709799958	forecasted	34
42075	18.899125881602828	forecasted	35
42075	19.180357140685377	forecasted	36
42075	19.410436751892078	forecasted	37
42075	19.652379857829818	forecasted	38
42075	20.00426355555763	forecasted	39
42075	20.401902017334542	forecasted	40
42075	20.832558568698058	forecasted	41
42077	123.52898473222818	forecasted	47
42077	126.00277089302706	forecasted	48
42077	131.16225158860553	forecasted	49
42077	134.39415142341073	forecasted	50
42077	136.73689489646986	forecasted	51
42077	138.759834710754	forecasted	52
42077	140.12748076716156	forecasted	53
42077	141.5311984267325	forecasted	54
42077	143.55307207797546	forecasted	55
42077	147.21966531985424	forecasted	56
42079	113.10839766068948	forecasted	48
42079	114.58951282497719	forecasted	49
42079	118.28601351455386	forecasted	50
42079	120.4548612006459	forecasted	51
42079	122.66625261965369	forecasted	52
42079	124.44190354104269	forecasted	53
42079	125.56056052971508	forecasted	54
42079	126.72218390123707	forecasted	55
42079	128.66535789691753	forecasted	56
42079	131.4672788576621	forecasted	57
42081	4.395484875329446	forecasted	11
42081	4.747761281153374	forecasted	12
42081	5.296748600641467	forecasted	13
42081	5.818889023252471	forecasted	14
42081	6.317670644165339	forecasted	15
42081	6.635356222248445	forecasted	16
42081	6.947700408224153	forecasted	17
42081	7.195006608834589	forecasted	18
42081	7.823325027860468	forecasted	19
42081	8.431528441882975	forecasted	20
42083	1.2615594160022932	forecasted	5
42083	1.585725853251987	forecasted	6
42083	1.70486119314713	forecasted	7
42083	1.7987479059283356	forecasted	8
42083	1.8902541964127582	forecasted	9
42083	1.9333554013659238	forecasted	10
42083	2.0534802470718088	forecasted	11
42083	2.1269054015214874	forecasted	12
42083	2.2838923359193264	forecasted	13
42083	2.494909065599115	forecasted	14
42085	2.1237656009344863	forecasted	25
42085	2.1891800238162684	forecasted	26
42085	2.3025678873808673	forecasted	27
42085	2.4069383235303707	forecasted	28
42085	2.532337347508787	forecasted	29
42085	2.572145948180951	forecasted	30
42085	2.6267076931509994	forecasted	31
42085	2.7758511851296683	forecasted	32
42085	2.8795868753841662	forecasted	33
42085	2.9750604446463327	forecasted	34
42089	64.42778288945634	forecasted	50
42089	65.11377174931644	forecasted	51
42089	67.025333958214	forecasted	52
42089	67.9042960699338	forecasted	53
42089	68.50597961012363	forecasted	54
42089	69.05910211561454	forecasted	55
42089	69.64472386026047	forecasted	56
42089	70.17808482576491	forecasted	57
42089	71.07186248984817	forecasted	58
42089	72.61864736234395	forecasted	59
42091	537.9738325797812	forecasted	50
42091	551.9463723707507	forecasted	51
42091	577.0871968738769	forecasted	52
42091	600.5970155715029	forecasted	53
42091	611.2316172397692	forecasted	54
42091	621.3703008561562	forecasted	55
42091	628.8208006059614	forecasted	56
42091	639.7122752692828	forecasted	57
42091	654.4407046822796	forecasted	58
42091	671.0792586330111	forecasted	59
42095	162.7550158885245	forecasted	55
42095	166.6191294916956	forecasted	56
42095	172.5595259011549	forecasted	57
42095	176.70980305669542	forecasted	58
42095	179.90060510096814	forecasted	59
42095	181.96744421639352	forecasted	60
42095	184.40476709198123	forecasted	61
42095	186.91552042095094	forecasted	62
42095	189.37601768590227	forecasted	63
42095	194.99878496538162	forecasted	64
42099	1.0068018233229248	forecasted	39
42099	1.0217785185748443	forecasted	40
42099	1.0410032514817815	forecasted	41
42099	1.125755523417323	forecasted	42
42099	1.1539729177182827	forecasted	43
42099	1.1755290023316594	forecasted	44
42099	1.1842349016664149	forecasted	45
42099	1.1917676099040588	forecasted	46
42099	1.2059981778014377	forecasted	47
42099	1.2450718350449956	forecasted	48
42103	21.164432178857894	forecasted	45
42103	21.39437886475893	forecasted	46
42103	21.87610638164924	forecasted	47
42103	22.36928307903868	forecasted	48
42103	22.611451705470113	forecasted	49
42103	22.806218950630836	forecasted	50
42103	23.07572771047032	forecasted	51
42103	23.414819380310806	forecasted	52
42103	23.67071307968662	forecasted	53
42103	24.005802244876186	forecasted	54
42107	13.629712065083954	forecasted	33
42107	14.346581472003741	forecasted	34
42107	15.22756452194836	forecasted	35
42107	15.96139774246451	forecasted	36
42107	16.466974945052712	forecasted	37
42107	16.8747676191874	forecasted	38
42107	17.159217431236453	forecasted	39
42107	17.50725602537989	forecasted	40
42107	17.86971319353194	forecasted	41
42107	18.489193642799314	forecasted	42
42109	1.00188477636243	forecasted	42
42109	1.002198431968408	forecasted	43
42109	1.0025121367179932	forecasted	44
42109	1.0106368553913168	forecasted	45
42109	1.0111720962882624	forecasted	46
42109	1.0115900154122328	forecasted	47
42109	1.01216122191037	forecasted	48
42109	1.0251322250841741	forecasted	49
42109	1.0365657232833532	forecasted	50
42109	1.0513129908737668	forecasted	51
42111	1.0292110235109715	forecasted	10
42111	1.0607904830735255	forecasted	11
42111	1.0814122612937411	forecasted	12
42111	1.1024174539981684	forecasted	13
42111	1.1217956338932464	forecasted	14
42111	1.143924590557957	forecasted	15
42111	1.1609310940793969	forecasted	16
42111	1.2265226680647738	forecasted	17
42111	1.2938876487966802	forecasted	18
42111	1.3801352073274473	forecasted	19
42117	1.0	forecasted	31
42117	1.000270328339779	forecasted	32
42117	1.0033953620955476	forecasted	33
42117	1.0037365197018953	forecasted	34
42117	1.0048654253523783	forecasted	35
42117	1.0052960879687172	forecasted	36
42117	1.005417961240231	forecasted	37
42117	1.0094206670742683	forecasted	38
42117	1.0127932996740934	forecasted	39
42117	1.0267116156973226	forecasted	40
42119	1.0566592269584913	forecasted	7
42119	1.099184793346133	forecasted	8
42119	1.1400552085106832	forecasted	9
42119	1.180238051376719	forecasted	10
42119	1.2375193807977238	forecasted	11
42119	1.3203596292746789	forecasted	12
42119	1.436862708079493	forecasted	13
42119	1.5423188669058603	forecasted	14
42119	1.6139311012288622	forecasted	15
42119	1.6921821193021214	forecasted	16
42125	4.398001934906796	forecasted	28
42125	4.773534884411977	forecasted	29
42125	5.213454582741354	forecasted	30
42125	5.49872363426132	forecasted	31
42125	5.623117501415318	forecasted	32
42125	5.733169036061183	forecasted	33
42125	5.809514808747352	forecasted	34
42125	5.928828750271895	forecasted	35
42125	6.081786544874003	forecasted	36
42125	6.246268232726333	forecasted	37
42127	5.229750784878661	forecasted	31
42127	5.518656101789635	forecasted	32
42127	5.686943088234798	forecasted	33
42127	5.903959106443212	forecasted	34
42127	5.945784448041897	forecasted	35
42127	5.987321126251752	forecasted	36
42127	6.013679871118745	forecasted	37
42127	6.061390235215706	forecasted	38
42127	6.174048846208596	forecasted	39
42127	6.313924292682355	forecasted	40
42129	31.19554209806283	forecasted	34
42129	32.47169499086464	forecasted	35
42129	33.45110733209185	forecasted	36
42129	33.98156054293104	forecasted	37
42129	34.17790382420076	forecasted	38
42129	34.35619280641606	forecasted	39
42129	34.52649352345229	forecasted	40
42129	34.922964442630104	forecasted	41
42129	35.190961422865115	forecasted	42
42129	35.78461912588851	forecasted	43
42131	3.224355818159446	forecasted	25
42131	3.343026801059093	forecasted	26
42131	3.4775899391957	forecasted	27
42131	3.6862944978221988	forecasted	28
42131	3.893101061857979	forecasted	29
42131	3.991493091896399	forecasted	30
42131	4.05631765521669	forecasted	31
42131	4.217195322939923	forecasted	32
42131	4.358574754828836	forecasted	33
42131	4.431123989191175	forecasted	34
42133	13.24995029453518	forecasted	40
42133	13.583628588201309	forecasted	41
42133	14.012670825215913	forecasted	42
42133	14.353753138813778	forecasted	43
42133	14.528768489889362	forecasted	44
42133	14.676318490962887	forecasted	45
42133	14.853121253234505	forecasted	46
42133	15.163555474974551	forecasted	47
42133	15.448760707436204	forecasted	48
42133	15.842130935729354	forecasted	49
44003	30.36974128888956	forecasted	17
44003	32.85990658397641	forecasted	18
44003	35.998615925103024	forecasted	19
44003	39.164263115681685	forecasted	20
44003	44.47496356653513	forecasted	21
44003	46.895868645610044	forecasted	22
44003	50.56106140911585	forecasted	23
44003	53.75995580713248	forecasted	24
44003	55.938809507147994	forecasted	25
44003	57.80280807715326	forecasted	26
44005	1.3654213153844577	forecasted	6
44005	1.6530259817849222	forecasted	7
44005	1.8745797313101416	forecasted	8
44005	2.0653348497935733	forecasted	9
44005	2.2677699869609773	forecasted	10
44005	2.4516436494874534	forecasted	11
44005	2.717486396157494	forecasted	12
44005	3.0354964292887034	forecasted	13
44005	3.260429274483016	forecasted	14
44005	3.541097031058884	forecasted	15
44007	208.83463593058755	forecasted	40
44007	216.00003223862532	forecasted	41
44007	223.1703611506271	forecasted	42
44007	233.09651768129757	forecasted	43
44007	245.12217012944578	forecasted	44
44007	252.53928731523987	forecasted	45
44007	264.65061978426655	forecasted	46
44007	273.11280060910485	forecasted	47
44007	278.3721582779096	forecasted	48
44007	283.731341910488	forecasted	49
44009	21.0805549226991	forecasted	17
44009	22.44175145385801	forecasted	18
44009	23.736653492172888	forecasted	19
44009	24.993783730500816	forecasted	20
44009	26.213611013381637	forecasted	21
44009	27.205232552556858	forecasted	22
44009	29.12856090941396	forecasted	23
44009	30.228738875357188	forecasted	24
44009	31.14597184999794	forecasted	25
44009	32.22755776174836	forecasted	26
45003	6.025617517412844	forecasted	42
45003	6.119593727098666	forecasted	43
45003	6.165235054174375	forecasted	44
45003	6.216614916615204	forecasted	45
45003	6.273823970965447	forecasted	46
45003	6.29441956377874	forecasted	47
45003	6.361204197235487	forecasted	48
45003	6.420361758116907	forecasted	49
45003	6.493975299894738	forecasted	50
45003	6.540722337102563	forecasted	51
45005	3.1735070301231385	forecasted	19
45005	3.320458052289524	forecasted	20
45005	3.4442761476176766	forecasted	21
45005	3.6210198248686876	forecasted	22
45005	3.7377656232621783	forecasted	23
45005	3.830508559038079	forecasted	24
45005	3.9346596856359124	forecasted	25
45005	4.013506011365208	forecasted	26
45005	4.094211120941705	forecasted	27
45005	4.269147075311627	forecasted	28
45007	8.09577689914213	forecasted	43
45007	8.148268831229899	forecasted	44
45007	8.255685495715172	forecasted	45
45007	8.333888295001309	forecasted	46
45007	8.351739228764762	forecasted	47
45007	8.38294209066448	forecasted	48
45007	8.39995799247025	forecasted	49
45007	8.604539162125695	forecasted	50
45007	8.735918071763875	forecasted	51
45007	8.89674026866116	forecasted	52
45013	12.326714931385636	forecasted	43
45013	12.504383534751737	forecasted	44
45013	12.643762344938398	forecasted	45
45013	12.910054547783826	forecasted	46
45013	13.107165296703586	forecasted	47
45013	13.597515419983667	forecasted	48
